Temperature,Humidity,Light,Voltage,Controller ID,Output
32.3,37,161.53,2.47,1,1
32.3,36,153.85,2.43,3,1
32.3,37,155.21,2.44,5,1
32.3,37,152.5,2.47,2,1
32.3,37,154.69,2.46,5,1
32.3,37,151.84,2.45,1,1
32.3,37,152.17,2.42,3,1
32.3,37,155.72,2.48,4,1
32.3,37,155.55,2.39,3,1
32.3,37,163.16,2.41,2,1
32.3,37,161.71,2.43,3,1
32.3,37,164.26,2.45,5,1
32.3,37,158.85,2.4,5,1
32.3,37,155.03,2.47,3,1
32.3,37,157.8,2.42,3,1
32.3,37,164.82,2.45,1,1
32.3,37,154.18,2.42,4,1
32.3,37,152.17,2.51,4,1
32.3,37,153.85,2.44,1,1
32.3,37,151.84,2.44,3,1
32.3,37,148.24,2.44,1,1
32.1,37,152,2.44,3,1
32.1,37,149.86,2.47,3,1
32.1,37,148.89,2.43,5,1
32.1,37,158.32,2.43,5,1
32.1,37,154.86,2.43,3,1
32.1,37,157.27,2.41,3,1
32.1,38,150.52,2.43,5,1
32.1,38,153.85,2.44,5,1
32.1,38,157.45,2.46,1,1
32.1,38,154.52,2.38,2,1
32.1,38,155.38,2.42,4,1
32.1,38,148.08,2.43,3,1
32.1,38,148.56,2.4,5,1
32.1,38,160.63,2.46,5,1
32,38,147.44,2.45,4,1
32,38,144.76,2.47,4,1
32.1,38,147.12,2.41,2,1
32.1,38,152.5,2.44,1,1
32.1,38,150.85,2.42,3,1
32.1,38,146.65,2.45,2,1
32.1,37,154.69,2.49,3,1
32.1,38,144.29,2.47,1,1
32.1,38,154.35,2.47,1,1
32.1,38,139.88,2.47,2,1
32.1,38,144.45,2.45,2,1
32.1,38,149.7,2.45,4,1
32.1,38,138.25,2.45,2,1
32.1,38,137.52,2.43,1,1
32.1,38,139.73,2.43,2,1
32.1,38,135.64,2.45,2,1
32.1,38,136.94,2.47,5,1
32.1,38,143.67,2.49,3,1
32.1,38,135.07,2.42,3,1
32.1,38,137.38,2.44,3,1
32.1,38,143.21,2.46,3,1
32.1,38,136.5,2.43,2,1
32.1,38,134.64,2.43,2,1
32.1,38,134.64,2.44,3,1
32.1,38,129.65,2.44,3,1
32.1,38,133.79,2.42,4,1
32.1,38,132.67,2.46,5,1
32.1,38,133.94,2.42,5,1
32.1,38,137.38,2.41,4,1
32,38,128.57,2.45,2,1
32.1,37,126.19,2.43,2,1
32.1,37,126.19,2.48,1,1
32.3,37,129.11,2.4,3,1
32.3,37,137.52,2.41,5,1
32.3,37,124.37,2.45,5,1
32.3,37,134.64,2.42,4,0
32.3,37,132.67,2.49,2,0
32.3,37,128.57,2.42,1,0
32.3,37,132.53,2.45,3,0
32.3,36,130.6,2.41,2,0
32.3,36,123.61,2.42,4,0
32.3,36,130.88,2.47,5,0
32.3,36,123.86,2.46,3,0
32.3,36,125.67,2.48,1,0
32.3,36,128.57,2.42,4,0
32.2,36,131.98,2.47,5,0
32.3,35,124.37,2.42,2,0
32.3,35,128.84,2.43,1,0
32.3,35,124.25,2.42,1,0
32.3,35,130.74,2.46,3,0
32.3,35,126.19,2.47,1,0
32.2,35,130.6,2.48,3,0
32.3,35,131.29,2.48,1,0
32.2,35,129.25,2.41,2,0
32.3,35,128.57,2.48,3,0
32.3,35,130.6,2.43,5,0
32.3,36,123.48,2.48,3,0
32.3,36,128.57,2.47,5,0
32.3,36,125.15,2.47,4,0
32.3,36,123.99,2.49,2,0
32.3,36,128.57,2.47,3,0
32.1,36,128.57,2.46,5,0
32.1,36,116.83,2.47,5,0
32.1,36,121.46,2.43,5,0
32.1,36,121.34,2.42,4,0
32.1,36,123.73,2.41,2,0
32.1,36,122.21,2.43,5,0
32.1,37,124.63,2.43,4,0
32.1,37,116.47,2.42,1,0
32.1,37,128.57,2.41,2,0
32.1,37,120.1,2.47,3,0
32,37,122.09,2.43,1,0
32.1,37,118.63,2.44,1,0
32,37,125.93,2.47,4,0
32,37,121.46,2.44,3,0
32,38,124.25,2.44,3,0
32,38,121.46,2.43,1,0
32,38,126.06,2.47,3,0
32,38,120.47,2.42,2,0
32,38,126.32,2.46,2,0
32,38,128.57,2.48,1,0
32,38,125.93,2.4,5,0
32,38,128.57,2.41,5,0
32,38,122.21,2.44,5,0
32,38,121.84,2.5,2,0
31.8,38,120.1,2.46,4,0
31.9,38,121.34,2.42,1,0
32,38,124.37,2.49,4,0
31.9,38,122.97,2.43,3,0
31.9,38,124.5,2.47,1,0
31.9,38,122.21,2.46,2,0
31.9,38,131.43,2.43,3,0
31.9,38,130.6,2.44,4,0
31.9,38,120.22,2.41,5,0
31.9,38,120.22,2.47,5,0
31.9,38,122.21,2.43,3,0
31.9,38,118.87,2.49,5,0
31.9,38,119.48,2.45,3,0
31.9,38,120.71,2.41,1,0
31.9,38,122.21,2.45,1,0
32,38,126.32,2.42,3,0
31.9,38,124.5,2.47,2,0
31.9,38,120.47,2.41,3,0
31.9,38,122.21,2.46,1,0
31.9,37,126.19,2.43,3,0
31.9,38,121.84,2.43,3,0
31.9,38,121.71,2.46,1,0
31.9,38,126.32,2.43,4,0
31.9,37,128.57,2.41,1,0
31.9,37,123.61,2.42,3,0
31.9,37,128.57,2.46,1,0
31.9,38,121.71,2.41,2,0
31.8,54.83475897,122.34,2.47,1,0
31.8,37,121.59,2.48,2,0
31.9,37,120.59,2.44,1,0
31.8,37,118.51,2.41,4,0
30.10112545,37,122.09,2.49,3,0
31.8,37,121.96,2.43,3,0
31.8,37,124.25,2.5,5,0
31.8,37,122.09,2.46,5,0
31.8,37,123.99,2.41,4,0
31.8,37,128.57,2.42,2,0
31.8,37,120.84,2.43,4,0
31.8,37,122.21,2.44,4,0
31.8,37,118.63,2.48,3,0
31.8,37,126.06,2.47,1,0
31.8,54.83475897,119.36,2.42,1,0
31.8,38,126.06,2.46,5,0
31.7,38,121.21,2.44,5,0
31.8,38,126.06,2.44,1,0
30.10112545,38,123.1,2.45,5,0
31.8,38,122.84,2.42,4,0
31.8,38,125.67,2.45,5,0
31.8,38,118.27,2.46,1,0
31.7,38,116.47,2.46,5,0
31.7,38,128.57,2.47,3,0
31.7,38,122.21,2.45,2,0
31.7,38,126.32,2.47,2,0
31.7,38,119.61,2.48,5,0
31.7,38,122.84,2.47,3,0
31.7,38,123.73,2.44,3,0
31.7,38,116.95,2.39,2,0
31.5,38,118.63,2.47,5,0
31.6,38,124.63,2.46,4,0
31.6,38,116.23,2.41,4,0
31.6,38,123.86,2.46,1,0
31.6,38,118.51,2.44,5,0
31.6,38,114.47,2.48,3,0
31.6,38,118.87,2.47,2,0
31.6,38,118.03,2.41,2,0
31.6,38,124.89,2.42,3,0
31.6,38,118.51,2.46,5,0
31.6,38,114.47,2.43,2,0
31.6,38,125.02,2.45,1,0
31.6,38,124.25,2.38,4,0
31.6,38,120.1,2.43,4,0
31.6,38,128.57,2.48,3,0
31.5,38,118.27,2.41,3,0
31.6,38,126.32,2.44,3,0
31.6,38,115.17,2.46,5,0
31.6,38,125.67,2.5,3,0
31.6,38,121.46,2.47,2,0
31.6,38,122.84,2.43,5,0
31.5,38,118.03,2.47,3,0
31.6,37,118.27,2.43,1,0
31.6,37,116,2.41,3,0
31.5,37,122.21,2.43,5,0
31.5,37,116.71,2.41,3,0
31.5,37,123.86,2.46,1,0
31.5,37,122.09,2.49,5,0
31.5,37,117.9,2.42,2,0
31.5,37,117.42,2.45,4,0
31.5,37,123.61,2.46,1,0
31.5,37,117.66,2.47,3,0
31.5,38,124.5,2.46,4,0
31.5,38,123.35,2.48,4,0
31.5,38,123.1,2.38,5,0
31.5,38,128.57,2.42,1,0
31.5,38,114.36,2.43,1,0
31.5,38,122.46,2.43,5,0
31.5,38,114.47,2.42,2,0
31.5,38,125.02,2.46,5,0
31.5,38,118.27,2.49,3,0
31.5,38,123.86,2.47,4,0
31.5,38,120.22,2.45,1,0
31.5,38,114.47,2.42,4,0
31.5,38,126.06,2.47,2,0
31.5,38,123.1,2.45,4,0
31.5,38,114.47,2.44,5,0
31.5,38,119.36,2.47,1,0
31.5,38,114.47,2.47,1,0
31.5,38,115.64,2.42,2,0
31.5,38,121.71,2.42,1,0
31.5,38,115.17,2.49,4,0
31.5,38,120.84,2.42,3,0
31.5,38,116.59,2.43,5,0
31.5,38,120.47,2.49,4,0
31.5,38,120.22,2.47,3,0
31.5,38,116.47,2.48,2,0
31.5,38,115.17,2.4,1,0
31.5,38,114.94,2.48,2,0
31.5,38,112.86,2.47,4,0
31.5,38,119.73,2.41,2,0
31.5,38,121.21,2.47,1,0
31.5,38,116,2.44,1,0
31.5,38,118.27,2.43,3,0
31.5,38,125.41,2.46,1,0
31.5,38,118.63,2.45,3,0
31.5,38,120.71,2.44,5,0
31.5,38,125.8,2.47,5,0
31.5,38,115.53,2.49,5,0
31.5,38,121.34,2.39,3,0
31.5,38,122.97,2.47,3,0
31.4,38,121.46,2.43,3,0
31.4,38,120.34,2.44,4,0
31.5,38,118.99,2.45,3,0
31.5,38,117.9,2.39,1,0
31.5,38,113.89,2.47,3,0
31.5,38,120.1,2.42,5,0
31.5,38,118.39,2.43,2,0
31.5,38,116.47,2.42,3,0
31.5,38,120.34,2.43,2,0
31.5,38,123.86,2.49,2,0
31.5,38,119.85,2.43,3,0
31.5,38,120.34,2.44,2,0
31.5,38,120.84,2.42,3,0
31.5,38,122.34,2.44,3,0
31.5,38,119.61,2.45,1,0
31.4,38,122.97,2.48,2,0
31.5,38,114.47,2.42,2,0
31.5,38,117.9,2.47,4,0
31.5,38,121.46,2.47,3,0
31.5,38,117.42,2.46,3,0
31.5,38,117.42,2.41,3,0
31.5,38,116.23,2.44,1,0
31.5,38,118.39,2.41,4,0
31.5,38,119.48,2.44,2,0
31.5,38,114.47,2.45,2,0
31.5,38,121.84,2.45,5,0
31.5,38,114.13,2.43,3,0
31.5,38,116.47,2.45,3,0
31.5,38,120.47,2.47,4,0
31,38,115.17,2.45,4,0
31.4,38,114.94,2.47,2,0
31.4,38,116.59,2.49,1,0
31.4,38,118.27,2.44,1,0
31.4,38,112.97,2.45,2,0
31.4,38,119.12,2.43,1,0
31.4,38,118.51,2.43,3,0
31.4,37,120.47,2.41,3,0
31.4,38,115.06,2.48,4,0
31.5,37,120.59,2.41,3,0
31.5,37,119.97,2.42,3,0
31.4,37,117.9,2.47,1,0
31.4,37,114.71,2.41,3,0
31.5,37,111.61,2.39,5,0
31.3,37,118.87,2.48,1,0
31.4,37,111.72,2.5,5,0
31.4,37,121.34,2.42,1,0
31.5,37,118.39,2.45,3,0
31.5,37,119.97,2.45,1,0
31.5,37,113.2,2.47,1,0
31.4,37,114.01,2.44,1,0
31.4,37,115.53,2.44,2,0
31.4,37,120.22,2.43,4,0
31.4,37,114.36,2.49,4,0
31.4,37,121.96,2.44,5,0
31.4,38,114.47,2.45,5,0
31.5,37,109.82,2.45,1,0
31.4,38,111.84,2.46,3,0
31.3,38,115.06,2.44,1,0
31.4,38,109.27,2.47,5,0
31.4,38,119.36,2.48,1,0
31.4,38,119.48,2.4,4,0
31.4,38,119.85,2.42,3,0
31.4,38,119.61,2.42,4,0
31.4,38,120.22,2.45,5,0
31.4,38,116.47,2.47,4,0
31.4,38,115.41,2.44,4,0
31.4,38,114.82,2.45,3,0
31.4,38,115.17,2.43,5,0
31.4,38,113.2,2.44,3,0
31.4,38,117.18,2.43,2,0
31.4,38,110.05,2.47,3,0
31.4,39,118.03,2.47,2,0
31.3,39,118.63,2.43,4,0
31.4,39,113.89,2.42,2,0
31.4,39,112.29,2.44,5,0
31.4,39,112.06,2.45,2,0
31.4,39,121.46,2.44,5,0
31.4,39,116.47,2.41,5,0
31.4,39,115.64,2.42,4,0
31.4,39,116.95,2.45,4,0
31.4,39,114.82,2.42,5,0
31.4,39,117.66,2.42,1,0
31.4,39,111.5,2.48,3,0
31.4,39,114.47,2.5,1,0
31.4,39,115.88,2.48,4,0
31.4,39,114.47,2.41,1,0
31.6,40,118.99,2.44,4,0
31.4,39,114.36,2.42,1,0
31.3,40,115.53,2.46,2,0
31.3,40,109.6,2.42,5,0
31.3,40,115.17,2.47,2,0
31.3,40,114.36,2.44,3,0
31.3,40,112.75,2.47,4,0
31.3,40,109.49,2.41,4,0
31.3,40,120.22,2.55,4,0
31.3,40,108.72,2.43,5,0
31.3,40,114.36,2.42,1,0
31.3,40,118.27,2.43,5,0
31.3,40,108.4,2.45,4,0
31.3,40,115.29,2.43,3,0
31.3,40,115.64,2.48,1,0
31.3,40,117.54,2.5,1,0
31.3,40,112.63,2.45,4,0
31.3,40,110.71,2.46,1,0
31.3,40,116.47,2.45,3,0
31.3,40,113.66,2.41,2,0
31.3,40,105.61,2.47,2,0
31.3,40,112.52,2.45,1,0
31.3,40,114.71,2.48,4,0
31.3,40,105.82,2.51,2,0
31.3,40,118.27,2.47,1,0
31.3,40,118.87,2.49,1,0
31.3,40,109.71,2.41,3,0
31.3,40,116.95,2.4,1,0
31.3,40,117.9,2.39,2,0
31.3,40,115.76,2.41,3,0
31.3,40,115.53,2.42,3,0
31.3,40,105.71,2.51,5,0
31.3,40,116,2.42,2,0
31.3,40,106.14,2.43,1,0
31.3,40,115.06,2.44,3,0
31.3,40,114.01,2.44,1,0
31.3,40,116.12,2.49,4,0
31.3,40,112.06,2.42,4,0
31.3,40,116.83,2.44,1,0
31.3,40,112.52,2.46,5,0
31.3,40,118.75,2.43,1,0
31.3,40,108.94,2.43,3,0
31.3,40,107.75,2.42,5,0
31.3,40,118.15,2.48,1,0
31.3,40,105.71,2.43,3,0
31.3,40,117.54,2.46,3,0
31.3,40,109.6,2.39,5,0
31.3,40,115.76,2.43,3,0
31.3,40,114.24,2.47,1,0
31.3,40,113.2,2.41,1,0
31.3,40,114.24,2.51,3,0
31.3,40,110.71,2.44,1,0
31.3,40,113.2,2.47,1,0
31.3,40,116,2.44,5,0
31.3,40,106.24,2.47,1,0
31.3,40,105.61,2.47,4,0
31.3,40,112.52,2.48,1,0
31.3,40,110.38,2.47,1,0
31.2,40,115.76,2.44,4,0
31.3,40,110.16,2.4,2,0
31.3,40,112.86,2.47,1,0
31.3,40,109.82,2.38,1,0
31.3,40,114.47,2.47,3,0
31.3,40,111.5,2.5,1,0
31.2,40,112.63,2.41,5,0
31.3,40,106.35,2.46,4,0
31.3,40,110.83,2.46,2,0
31.2,40,114.13,2.45,4,0
31.3,40,115.53,2.44,4,0
31.3,40,107.42,2.44,2,0
31.3,41,107.21,2.47,3,0
31.3,41,114.59,2.47,5,0
31.3,41,112.97,2.43,3,0
31.3,41,110.83,2.41,5,0
31.3,41,116.12,2.48,5,0
31.3,41,107.31,2.37,3,0
31.3,41,114.82,2.41,1,0
31.3,41,105.92,2.47,3,0
31.3,41,110.83,2.42,5,0
31.3,41,114.13,2.51,1,0
31.3,41,119.97,2.51,5,0
31.2,41,115.17,2.41,1,0
31.2,54.83475897,111.39,2.45,4,0
31.3,41,103.1,2.41,2,0
31.3,41,111.39,2.45,1,0
31.5,40,118.39,2.48,4,0
30.10112545,40,112.63,2.47,1,0
31.2,40,103,2.42,1,0
31.2,39,105.71,2.45,4,0
31.2,40,113.32,2.45,1,0
31.2,40,108.83,2.46,1,0
31.2,40,113.2,2.45,3,0
30.9,40,115.17,2.46,5,0
31.2,40,114.71,2.41,5,0
31.3,40,104.87,2.48,2,0
31.2,40,108.94,2.44,4,0
31.2,40,112.06,2.45,3,0
31.2,40,107.53,2.44,1,0
31.3,40,106.99,2.44,2,0
31.3,40,103.93,2.47,2,0
31.3,40,106.35,2.43,2,0
31.3,40,110.05,2.49,2,0
31.2,40,107.85,2.47,1,0
31.2,40,106.24,2.45,4,0
31.2,40,112.29,2.48,5,0
31.2,40,114.59,2.46,4,0
31.3,40,108.83,2.47,4,0
31.2,40,112.75,2.48,4,0
31.2,40,107.64,2.4,4,0
31.2,40,111.84,2.39,4,0
31.2,40,110.05,2.46,5,0
31.2,40,103.93,2.45,4,0
31.2,40,101.88,2.46,4,0
31.2,40,106.14,2.43,4,0
31.2,40,110.16,2.39,3,0
31.2,40,109.27,2.38,4,0
31.2,40,112.06,2.42,5,0
31.2,40,108.83,2.48,3,0
31.2,40,114.47,2.44,1,0
31.2,40,113.09,2.45,5,0
31.1,40,112.06,2.39,4,0
31.2,40,112.63,2.41,4,0
31.2,40,108.07,2.4,5,0
31.2,40,112.63,2.43,5,0
31.2,40,106.56,2.44,2,0
31.2,40,107.64,2.47,1,0
31.2,40,109.82,2.47,4,0
31.2,40,104.97,2.55,5,0
31.2,40,104.24,2.46,4,0
31.2,40,107.96,2.47,2,0
31.2,40,101.37,2.5,5,0
31.2,40,103.93,2.47,4,0
31.2,40,105.61,2.46,2,0
31.3,40,110.49,2.47,1,0
31.2,40,108.4,2.46,2,0
31.2,40,110.49,2.47,5,0
31.2,40,108.51,2.39,1,0
31.2,40,110.94,2.47,4,0
31.2,40,105.71,2.48,5,0
31.2,40,111.5,2.45,5,0
31.2,40,103.83,2.45,3,0
31.2,40,104.56,2.43,2,0
31.2,40,108.51,2.44,2,0
31.2,40,102.8,2.48,3,0
31.2,40,110.05,2.43,4,0
31.2,40,106.88,2.48,5,0
31.2,40,104.03,2.45,4,0
31.2,40,105.61,2.42,3,0
31.2,40,108.51,2.47,5,0
31.1,40,106.67,2.42,1,0
31.2,40,106.03,2.48,5,0
31.3,40,109.38,2.48,2,0
31.2,39,108.29,2.43,1,0
31.3,39,108.51,2.43,2,0
31.3,39,104.87,2.44,1,0
31.3,39,106.88,2.43,5,0
31.3,39,106.78,2.43,3,0
31.3,39,107.96,2.42,5,0
31.3,39,109.38,2.45,4,0
31.3,39,104.87,2.5,3,0
31.3,39,107.64,2.49,1,0
31.3,54.83475897,100.67,2.47,1,0
31.3,39,112.52,2.4,4,0
31.2,39,107.42,2.46,1,0
31.3,39,107.31,2.48,4,0
30.10112545,39,109.6,2.42,4,0
31.3,39,104.66,2.51,1,0
31.3,39,103.93,2.43,3,0
31.2,39,102.49,2.45,4,0
31.3,39,98.2,2.46,3,0
31.3,39,108.62,2.44,2,0
31.3,39,106.35,2.45,1,0
31.3,39,101.57,2.42,2,0
31.3,38,110.49,2.43,1,0
31.3,39,104.45,2.48,5,0
31.3,54.83475897,109.38,2.42,2,0
31.3,39,110.05,2.46,4,0
30.8,39,107.85,2.47,2,0
31.3,39,102.08,2.45,5,0
30.10112545,39,108.94,2.45,2,0
31.3,39,106.24,2.47,2,0
31.3,39,98.98,2.4,1,0
31.3,39,110.27,2.49,4,0
31.3,39,107.96,2.49,1,0
31.2,39,108.72,2.46,1,0
31.3,39,104.24,2.49,5,0
31.2,39,101.27,2.47,5,0
31.2,39,109.71,2.43,5,0
31.2,39,110.16,2.5,4,0
31.2,39,106.99,2.42,4,0
31.2,39,104.97,2.43,3,0
31.2,39,98.1,2.41,1,0
31.2,39,101.27,2.42,5,0
31.2,39,105.82,2.44,1,0
31.2,39,101.57,2.47,3,0
31.2,39,105.92,2.45,1,0
31.2,39,103.41,2.43,1,0
31.2,39,101.17,2.51,2,0
31.2,39,103.21,2.46,4,0
31.3,39,105.08,2.46,4,0
31.2,39,100.97,2.4,1,0
31.2,39,100.67,2.48,4,0
31.2,39,106.67,2.42,1,0
31.2,39,99.08,2.46,4,0
31.2,39,104.24,2.44,1,0
31.3,39,103.93,2.44,2,0
31.3,39,106.67,2.43,3,0
31.2,39,101.78,2.45,5,0
31.2,39,99.18,2.47,5,0
31.2,40,105.5,2.47,5,0
31.2,40,98.89,2.46,3,0
31.2,40,100.87,2.45,1,0
31.2,40,100.77,2.42,4,0
31.2,40,99.97,2.47,1,0
31.2,40,97.43,2.47,4,0
31.2,40,99.38,2.45,5,0
31.2,40,99.18,2.48,5,0
31.2,40,106.67,2.44,1,0
31.2,40,97.52,2.46,2,0
31.2,40,103.93,2.46,2,0
31.1,40,102.59,2.43,5,0
31.2,40,100.77,2.43,3,0
31.2,40,103.21,2.47,1,0
31.2,41,109.05,2.46,4,0
31.2,40,103.31,2.44,2,0
31.2,41,99.97,2.47,5,0
31.2,41,100.87,2.41,3,0
31.2,41,107.42,2.43,5,0
31.2,41,107.31,2.42,4,0
31.2,41,100.97,2.47,1,0
31.2,41,110.49,2.47,2,0
31.2,41,101.27,2.51,1,0
31.2,41,99.38,2.47,5,0
31.2,41,101.17,2.44,5,0
31.3,41,103.72,2.41,3,0
31.2,41,105.29,2.47,1,0
31.2,41,99.08,2.47,2,0
31.2,42,103.52,2.43,3,0
31.2,42,106.78,2.46,2,0
31.2,42,104.87,2.43,1,0
31.2,42,105.08,2.42,5,0
31.2,42,100.67,2.43,4,0
31.2,42,105.61,2.45,4,0
31.2,42,98.98,2.48,5,0
31.2,42,104.56,2.46,4,0
31.2,42,99.67,2.45,2,0
31.2,42,100.67,2.45,3,0
31.2,42,99.08,2.44,3,0
31.2,42,98.49,2.49,2,0
31.2,42,104.14,2.45,4,0
31.2,42,98.4,2.48,4,0
31.2,42,98.79,2.46,4,0
31.2,42,100.67,2.44,1,0
31.2,42,100.17,2.47,4,0
31.2,42,99.28,2.45,3,0
31.2,42,100.37,2.45,2,0
31.2,42,100.77,2.42,3,0
31.2,42,98.01,2.41,2,0
31.2,42,102.49,2.42,3,0
31.2,42,104.87,2.46,2,0
31.2,42,100.67,2.49,1,0
31.2,42,100.17,2.42,3,0
31.2,42,96.28,2.45,1,0
31,42,107.1,2.42,1,0
31.2,42,105.5,2.46,2,0
31.2,42,96.66,2.43,1,0
31.1,42,96.47,2.47,4,0
31.2,42,105.08,2.44,3,0
31.2,42,107.31,2.47,5,0
31.2,42,99.97,2.46,2,0
31.2,42,99.38,2.49,3,0
31.2,42,101.68,2.45,1,0
31.2,42,96.28,2.47,2,0
31.2,42,101.98,2.43,1,0
31.2,42,98.1,2.47,5,0
31.2,42,98.79,2.49,2,0
31.2,42,96.09,2.42,5,0
31,42,99.58,2.41,3,0
31.2,42,104.66,2.46,1,0
31.2,42,100.47,2.47,3,0
31.2,42,104.45,2.47,5,0
31.2,42,102.9,2.43,5,0
31.2,42,100.67,2.44,4,0
31.2,42,105.92,2.48,3,0
31.2,42,100.07,2.41,4,0
31.2,42,97.81,2.43,1,0
31.2,42,102.29,2.44,5,0
31.2,41,97.91,2.47,4,0
31.2,42,98.2,2.45,5,0
31.2,42,104.87,2.47,2,0
31.2,42,100.67,2.43,2,0
30.7,42,105.4,2.48,1,0
31.2,42,100.67,2.49,1,0
31.2,42,103,2.42,3,0
31.2,42,97.23,2.42,1,0
31.2,42,100.67,2.43,3,0
31.1,42,105.71,2.49,1,0
31.1,42,100.67,2.44,4,0
31.2,42,96.95,2.47,5,0
31.2,42,98.59,2.47,2,0
31.2,42,98.98,2.46,5,0
31.2,42,103.62,2.42,1,0
31.2,42,97.52,2.46,2,0
31.2,42,101.88,2.42,3,0
31.2,42,94.58,2.42,5,0
31,42,98.98,2.42,2,0
31.1,42,95.33,2.43,3,0
31.2,42,102.08,2.49,1,0
31.1,42,98.01,2.45,3,0
31.2,42,98.89,2.45,5,0
31.2,42,97.33,2.49,1,0
31.2,42,95.71,2.45,3,0
31.2,42,99.67,2.44,5,0
31.1,42,102.08,2.43,2,0
31.2,42,98.1,2.44,3,0
31.2,42,97.62,2.41,1,0
31.2,42,100.67,2.47,2,0
31.2,42,98.69,2.48,5,0
31.2,42,94.12,2.44,3,0
31.3,42,95.71,2.45,5,0
31.2,42,98.89,2.45,1,0
31.2,42,95.71,2.45,1,0
31.2,42,100.67,2.41,1,0
31.2,42,93.84,2.48,4,0
31.2,42,94.49,2.42,2,0
31.2,42,99.38,2.45,2,0
31.2,42,95.9,2.48,3,0
31.2,42,95.33,2.44,2,0
31.2,42,103.62,2.48,3,0
31.2,42,100.47,2.44,2,0
31.2,42,102.9,2.42,1,0
31.2,42,94.67,2.44,3,0
31.1,42,97.52,2.46,4,0
31.2,42,99.77,2.45,3,0
31.1,42,99.08,2.47,3,0
31.2,42,98.01,2.46,4,0
31.2,42,98.89,2.47,3,0
31.2,42,97.91,2.5,1,0
31.1,42,96.85,2.47,4,0
31.1,42,102.39,2.48,4,0
31.2,42,93.56,2.48,5,0
31.1,42,95.33,2.46,5,0
31.1,42,99.58,2.45,3,0
31.1,42,101.78,2.46,4,0
31.1,41,96.28,2.42,4,0
31.1,42,97.43,2.42,4,0
31.2,54.83475897,99.58,2.48,3,0
31.2,41,94.39,2.41,2,0
30.6,41,96.18,2.45,2,0
31.2,41,103,2.46,1,0
30.10112545,41,97.52,2.46,1,0
31.2,41,96.47,2.47,2,0
31.2,41,94.49,2.43,2,0
31.2,41,95.8,2.44,4,0
31.2,41,97.52,2.46,3,0
31.2,41,98.4,2.46,4,0
31.2,42,97.04,2.43,4,0
31.2,42,95.61,2.47,5,0
31.2,42,100.67,2.44,5,0
31.2,42,100.07,2.46,5,0
31.2,42,94.77,2.43,2,0
31.2,42,96.09,2.45,4,0
31.2,42,97.33,2.44,5,0
31.2,42,95.99,2.47,3,0
31.2,42,94.77,2.4,5,0
31.2,42,98.01,2.46,1,0
31.2,42,102.18,2.46,1,0
31.2,42,98.4,2.45,2,0
31.2,42,95.05,2.46,1,0
31.2,42,98.1,2.44,2,0
31.2,42,96.95,2.47,1,0
31.2,42,95.24,2.46,1,0
31.2,42,99.18,2.42,4,0
31.2,42,97.23,2.47,4,0
31.2,42,96.56,2.47,4,0
31.2,42,99.18,2.41,2,0
31.2,42,96.09,2.43,3,0
31.1,42,96.56,2.43,5,0
31.2,42,91.55,2.47,2,0
31.2,42,95.71,2.46,5,0
31.2,42,91.83,2.45,1,0
31.2,42,96.66,2.46,5,0
31.2,42,96.85,2.43,4,0
31.2,42,97.33,2.48,5,0
31.2,42,94.77,2.42,5,0
31.2,42,96.47,2.48,5,0
31.2,42,97.81,2.49,3,0
31.1,42,92.92,2.48,4,0
31.1,42,92.01,2.47,5,0
31.1,42,95.52,2.43,1,0
31.1,42,93.28,2.45,5,0
31.1,42,94.21,2.44,4,0
31.1,42,95.52,2.47,3,0
31.1,42,100.67,2.44,2,0
31.1,42,94.58,2.46,2,0
31.1,42,98.2,2.47,5,0
31.1,42,97.52,2.49,1,0
31.1,42,95.14,2.41,2,0
31.1,42,95.33,2.43,1,0
31.1,42,98.89,2.42,2,0
31.1,42,95.52,2.4,4,0
31.1,42,93.28,2.45,2,0
31.1,42,93.47,2.43,5,0
31.1,42,99.38,2.43,3,0
31.1,42,97.43,2.44,1,0
31,42,91.55,2.46,2,0
31.1,42,102.18,2.43,4,0
31.1,42,90.3,2.44,2,0
31.1,42,92.55,2.49,2,0
31.1,42,93.19,2.42,5,0
31.1,42,97.23,2.43,1,0
31.1,42,99.67,2.47,4,0
31.1,42,95.42,2.41,2,0
31.1,42,93.01,2.47,2,0
31.1,42,91.29,2.42,1,0
31.1,42,94.67,2.41,5,0
31.1,42,97.72,2.46,2,0
31.1,42,97.52,2.43,1,0
31.1,42,91.55,2.42,3,0
31,42,97.33,2.47,3,0
31.1,42,89.68,2.47,2,0
31.1,42,97.62,2.49,3,0
31.1,42,93.84,2.42,3,0
31.1,42,95.8,2.43,5,0
31.1,42,98.2,2.45,1,0
31.1,42,93.1,2.45,2,0
31.1,42,98.59,2.49,4,0
31.1,42,97.52,2.46,5,0
31.1,42,92.37,2.46,2,0
31.1,42,98.89,2.48,4,0
31.1,42,97.62,2.44,1,0
31.1,42,91.11,2.4,4,0
31.1,42,97.52,2.43,3,0
31.1,42,94.58,2.45,1,0
31.1,42,96.28,2.45,4,0
31.1,42,88.72,2.44,3,0
31.1,42,97.33,2.48,1,0
31.1,42,89.25,2.44,3,0
31.1,42,95.9,2.46,1,0
31.1,42,92.64,2.47,2,0
31,42,90.21,2.45,5,0
31.1,42,96.56,2.51,3,0
31.1,42,92.83,2.44,2,0
